temperature,humidity,soil_moisture,rainfall,light,acoustic,motion,season,timestamp
22.81,41.83,31.72,5.11,363.07,42.87,1,winter,2026-07-19T14:38:41.961634
23.53,40.05,34.08,3.57,908.02,33.89,1,winter,2026-07-19T14:46:41.961634
22.08,37.71,27.63,4.08,970.62,28.62,0,winter,2026-07-19T14:54:41.961634
23.54,45.37,40.03,0.0,831.78,77.6,0,winter,2026-07-19T15:02:41.961634
19.44,49.35,19.81,3.12,402.04,72.45,0,winter,2026-07-19T15:10:41.961634
21.59,52.19,30.07,1.48,941.29,28.14,0,winter,2026-07-19T15:18:41.961634
22.15,39.73,24.42,2.77,587.81,81.89,1,winter,2026-07-19T15:26:41.961634
23.73,43.78,37.78,3.48,385.53,58.11,0,winter,2026-07-19T15:34:41.961634
20.88,37.86,39.73,4.74,734.61,56.58,0,winter,2026-07-19T15:42:41.961634
21.86,40.12,37.31,4.53,800.29,74.87,0,winter,2026-07-19T15:50:41.961634
21.12,39.6,26.65,3.85,544.52,84.19,0,winter,2026-07-19T15:58:41.961634
34.9,10.419777049605113,40.28,3.61,329.25,90.73280336613345,0,winter,2026-07-19T16:06:41.961634
21.58,52.69,41.25,0.0,336.04,52.45,0,winter,2026-07-19T16:14:41.961634
8.7,19.661900277174947,31.75,5.98,545.51,87.87713198985725,0,winter,2026-07-19T16:22:41.961634
37.370000000000005,10.453413382994441,47.61,3.52,800.44,60.611918000328515,1,winter,2026-07-19T16:30:41.961634
22.59,43.05,38.73,5.24,425.88,74.6,0,winter,2026-07-19T16:38:41.961634
20.12,37.61,41.18,0.59,581.88,35.71,0,winter,2026-07-19T16:46:41.961634
20.84,50.87,41.16,4.96,462.62,49.87,0,winter,2026-07-19T16:54:41.961634
19.26,38.18,31.34,0.64,449.2,37.13,0,winter,2026-07-19T17:02:41.961634
22.03,51.14,25.93,4.81,462.01,60.37,0,winter,2026-07-19T17:10:41.961634
35.96,7.4936408009483415,37.55,1.28,916.52,68.76363603488619,0,winter,2026-07-19T17:18:41.961634
23.92,39.24,36.88,0.27,811.38,77.35,0,winter,2026-07-19T17:26:41.961634
23.35,51.47,36.54,2.49,499.42,68.63,0,winter,2026-07-19T17:34:41.961634
21.93,45.43,36.16,4.32,464.49,47.52,0,winter,2026-07-19T17:42:41.961634
21.46,47.47,27.1,6.32,348.29,45.73,0,winter,2026-07-19T17:50:41.961634
19.26,45.59,27.6,5.54,881.67,58.43,1,winter,2026-07-19T17:58:41.961634
23.43,40.41,32.98,2.22,621.59,75.98,1,winter,2026-07-19T18:06:41.961634
24.75,40.2,38.88,4.45,755.68,41.3,0,winter,2026-07-19T18:14:41.961634
20.35,38.37,28.7,2.53,404.82,34.54,0,winter,2026-07-19T18:22:41.961634
24.99,42.3,29.83,3.05,333.65,71.03,0,winter,2026-07-19T18:30:41.961634
20.22,40.82,28.27,2.97,625.17,74.74,0,winter,2026-07-19T18:38:41.961634
22.54,38.82,47.04,6.17,433.32,26.33,1,winter,2026-07-19T18:46:41.961634
22.61,42.69,40.58,0.0,857.45,63.83,1,winter,2026-07-19T18:54:41.961634
9.88,70.1,40.14,2.45,9.4,56.18,1,winter,2026-07-19T19:02:41.961634
13.12,63.8,42.58,0.86,6.74,61.2,0,winter,2026-07-19T19:10:41.961634
12.06,69.36,33.74,1.72,36.64,57.94,0,winter,2026-07-19T19:18:41.961634
14.81,76.94,38.95,3.66,42.46,59.06,0,winter,2026-07-19T19:26:41.961634
10.5,68.9,42.39,5.24,4.07,62.99,1,winter,2026-07-19T19:34:41.961634
12.65,63.16,38.53,0.0,48.13,53.78,0,winter,2026-07-19T19:42:41.961634
10.03,63.4,30.64,1.46,0.93,29.3,1,winter,2026-07-19T19:50:41.961634
27.53,25.286167048863867,37.62,2.24,45.86,74.79661380264653,1,winter,2026-07-19T19:58:41.961634
9.52,74.03,43.31,0.67,25.28,34.52,0,winter,2026-07-19T20:06:41.961634
14.2,73.96,35.35,1.88,30.86,72.35,1,winter,2026-07-19T20:14:41.961634
11.92,76.67,42.7,3.31,8.59,84.84,0,winter,2026-07-19T20:22:41.961634
13.74,75.87,32.23,2.77,0.41,31.65,0,winter,2026-07-19T20:30:41.961634
13.55,69.66,40.61,0.0,38.07,53.42,0,winter,2026-07-19T20:38:41.961634
-4.279999999999999,31.408367621151612,37.66,6.8,29.71,115.0182613729645,1,winter,2026-07-19T20:46:41.961634
10.17,69.62,40.92,3.83,25.12,30.64,1,winter,2026-07-19T20:54:41.961634
9.69,67.98,42.58,0.4,14.6,25.18,0,winter,2026-07-19T21:02:41.961634
13.16,64.4,20.69,2.16,45.54,42.85,0,winter,2026-07-19T21:10:41.961634
11.7,77.49,30.84,3.77,44.72,47.28,0,winter,2026-07-19T21:18:41.961634
13.19,72.99,38.25,0.62,18.07,32.69,1,winter,2026-07-19T21:26:41.961634
9.26,71.98,25.33,0.0,4.28,34.94,1,winter,2026-07-19T21:34:41.961634
13.1,71.41,41.38,0.0,21.26,53.39,0,winter,2026-07-19T21:42:41.961634
9.33,71.78,35.44,0.0,12.77,76.85,0,winter,2026-07-19T21:50:41.961634
12.96,67.64,36.33,2.1,48.1,28.81,0,winter,2026-07-19T21:58:41.961634
9.86,64.66,30.46,1.14,5.02,69.34,1,winter,2026-07-19T22:06:41.961634
12.25,74.14,43.05,2.41,23.94,83.12,0,winter,2026-07-19T22:14:41.961634
9.97,67.77,28.59,4.06,46.35,62.19,0,winter,2026-07-19T22:22:41.961634
10.15,63.6,32.08,1.82,23.55,27.33,0,winter,2026-07-19T22:30:41.961634
11.47,68.41,43.23,1.11,38.42,31.49,0,winter,2026-07-19T22:38:41.961634
9.24,75.05,27.32,0.7,6.53,83.72,1,winter,2026-07-19T22:46:41.961634
13.74,66.5,25.34,5.07,11.26,76.54,1,winter,2026-07-19T22:54:41.961634
12.13,73.5,35.68,5.01,41.84,51.51,0,winter,2026-07-19T23:02:41.961634
9.54,70.64,23.05,0.07,22.79,73.58,0,winter,2026-07-19T23:10:41.961634
11.65,70.98,39.19,2.4,1.64,60.55,0,winter,2026-07-19T23:18:41.961634
12.59,69.23,38.6,1.16,12.71,51.14,0,winter,2026-07-19T23:26:41.961634
13.17,71.77,29.94,4.84,47.97,59.76,0,winter,2026-07-19T23:34:41.961634
28.18,39.10058735832062,43.88,0.73,49.43,82.19859928195235,0,winter,2026-07-19T23:42:41.961634
12.53,69.13,15.44,3.04,7.88,80.64,0,winter,2026-07-19T23:50:41.961634
14.66,62.49,22.1,0.05,48.16,49.17,1,winter,2026-07-19T23:58:41.961634
14.85,68.43,43.35,4.72,28.08,42.84,0,winter,2026-07-20T00:06:41.961634
9.89,74.45,32.65,6.03,32.22,40.99,0,winter,2026-07-20T00:14:41.961634
10.56,72.3,29.03,1.63,37.18,65.41,0,winter,2026-07-20T00:22:41.961634
13.16,69.6,33.9,0.15,23.36,84.0,0,winter,2026-07-20T00:30:41.961634
11.56,71.46,35.61,0.71,37.43,26.75,0,winter,2026-07-20T00:38:41.961634
13.21,67.28,25.39,5.5,13.22,30.32,0,winter,2026-07-20T00:46:41.961634
9.96,67.33,34.77,0.93,37.44,54.88,0,winter,2026-07-20T00:54:41.961634
9.86,75.45,42.68,4.02,34.33,68.39,0,winter,2026-07-20T01:02:41.961634
9.51,71.16,42.67,0.0,40.28,31.91,0,winter,2026-07-20T01:10:41.961634
9.19,75.62,24.41,0.0,2.1,53.28,0,winter,2026-07-20T01:18:41.961634
9.88,66.68,24.59,0.14,8.47,48.22,0,winter,2026-07-20T01:26:41.961634
10.54,65.38,40.36,4.16,32.73,39.94,0,winter,2026-07-20T01:34:41.961634
11.72,72.6,19.18,5.5,33.36,37.14,1,winter,2026-07-20T01:42:41.961634
13.73,72.6,35.13,0.0,46.53,50.82,0,winter,2026-07-20T01:50:41.961634
12.05,71.95,34.7,0.07,7.63,43.67,0,winter,2026-07-20T01:58:41.961634
11.15,64.2,27.79,0.89,29.73,40.13,0,winter,2026-07-20T02:06:41.961634
14.51,72.31,28.78,0.24,11.59,51.69,0,winter,2026-07-20T02:14:41.961634
14.82,75.0,26.29,3.35,10.45,60.99,0,winter,2026-07-20T02:22:41.961634
9.26,72.19,46.46,4.56,47.52,75.01,0,winter,2026-07-20T02:30:41.961634
13.68,63.52,27.42,0.02,3.28,64.84,1,winter,2026-07-20T02:38:41.961634
14.73,76.86,40.77,5.97,13.92,34.42,1,winter,2026-07-20T02:46:41.961634
12.35,64.64,16.87,0.0,44.41,28.98,0,winter,2026-07-20T02:54:41.961634
9.94,68.08,26.96,4.04,18.8,49.42,1,winter,2026-07-20T03:02:41.961634
9.83,74.34,35.66,0.63,30.44,67.52,0,winter,2026-07-20T03:10:41.961634
12.31,69.07,20.25,2.05,34.29,61.71,0,winter,2026-07-20T03:18:41.961634
9.87,73.84,22.88,3.03,22.8,60.63,0,winter,2026-07-20T03:26:41.961634
14.46,65.18,22.15,2.16,39.5,38.85,0,winter,2026-07-20T03:34:41.961634
9.84,67.01,47.97,1.9,34.35,51.86,1,winter,2026-07-20T03:42:41.961634
12.66,74.91,20.59,4.72,47.66,73.66,1,winter,2026-07-20T03:50:41.961634
10.3,63.94,23.56,0.0,46.19,71.85,0,winter,2026-07-20T03:58:41.961634
26.52,27.435507772036686,42.81,0.0,14.91,86.2810669570076,0,winter,2026-07-20T04:06:41.961634
13.68,67.81,34.33,4.25,3.75,84.22,1,winter,2026-07-20T04:14:41.961634
13.81,66.05,36.15,0.27,17.58,37.19,0,winter,2026-07-20T04:22:41.961634
10.74,68.97,45.49,1.72,42.55,32.12,0,winter,2026-07-20T04:30:41.961634
14.48,70.52,31.12,1.08,0.72,79.94,0,winter,2026-07-20T04:38:41.961634
10.31,69.1,37.29,0.58,17.76,44.55,1,winter,2026-07-20T04:46:41.961634
12.9,76.86,42.14,0.24,44.16,78.63,0,winter,2026-07-20T04:54:41.961634
14.97,72.34,33.13,0.0,43.28,31.35,0,winter,2026-07-20T05:02:41.961634
12.83,64.51,37.45,0.39,19.08,63.4,0,winter,2026-07-20T05:10:41.961634
9.65,63.41,24.21,2.9,9.14,47.14,0,winter,2026-07-20T05:18:41.961634
9.55,74.45,34.99,3.58,1.67,45.76,0,winter,2026-07-20T05:26:41.961634
10.37,66.15,38.77,3.65,32.96,35.78,0,winter,2026-07-20T05:34:41.961634
12.79,65.0,37.95,3.31,47.9,81.25,1,winter,2026-07-20T05:42:41.961634
14.57,72.89,44.15,2.97,8.33,31.87,1,winter,2026-07-20T05:50:41.961634
10.38,64.46,41.09,6.03,15.15,55.72,0,winter,2026-07-20T05:58:41.961634
23.89,49.71,41.0,4.58,651.47,50.11,1,winter,2026-07-20T06:06:41.961634
22.04,42.83,31.63,5.55,532.91,41.97,0,winter,2026-07-20T06:14:41.961634
6.02,13.72242547215373,30.39,4.02,577.61,65.3025633806925,0,winter,2026-07-20T06:22:41.961634
24.62,47.87,45.49,6.21,554.26,30.17,0,winter,2026-07-20T06:30:41.961634
19.05,52.97,40.09,5.09,715.81,31.96,1,winter,2026-07-20T06:38:41.961634
21.91,52.45,22.77,2.4,592.38,30.35,0,winter,2026-07-20T06:46:41.961634
23.74,51.31,39.47,1.22,729.12,26.75,0,winter,2026-07-20T06:54:41.961634
21.66,41.74,30.31,1.46,827.62,40.25,0,winter,2026-07-20T07:02:41.961634
21.41,47.59,28.43,2.57,872.93,65.15,0,winter,2026-07-20T07:10:41.961634
37.989999999999995,5.0,41.83,1.53,475.05,121.54478795298624,0,winter,2026-07-20T07:18:41.961634
22.99,46.92,31.89,1.48,560.69,74.13,0,winter,2026-07-20T07:26:41.961634
23.43,40.16,23.44,1.32,633.1,66.67,1,winter,2026-07-20T07:34:41.961634
19.78,49.49,41.47,5.01,635.25,43.78,0,winter,2026-07-20T07:42:41.961634
19.97,50.8,37.0,3.19,771.37,82.32,0,winter,2026-07-20T07:50:41.961634
19.84,50.78,25.8,2.13,794.44,31.97,0,winter,2026-07-20T07:58:41.961634
24.87,39.43,35.14,5.54,570.47,68.44,0,winter,2026-07-20T08:06:41.961634
24.94,40.6,25.76,3.75,492.46,44.57,0,winter,2026-07-20T08:14:41.961634
22.08,41.29,36.39,0.0,745.9,51.31,0,winter,2026-07-20T08:22:41.961634
20.38,39.49,24.25,0.0,742.09,39.85,0,winter,2026-07-20T08:30:41.961634
19.5,48.53,48.22,5.08,410.18,38.4,0,winter,2026-07-20T08:38:41.961634
21.21,38.18,22.38,0.41,411.69,51.33,0,winter,2026-07-20T08:46:41.961634
24.36,48.44,42.98,3.0,945.28,82.9,0,winter,2026-07-20T08:54:41.961634
24.49,38.13,29.8,5.82,604.11,48.81,1,winter,2026-07-20T09:02:41.961634
20.06,41.6,33.68,2.87,390.42,62.23,0,winter,2026-07-20T09:10:41.961634
23.73,44.41,26.73,4.22,959.63,35.22,1,winter,2026-07-20T09:18:41.961634
39.09,19.609910654970847,47.69,4.86,856.3,96.0081591256624,0,winter,2026-07-20T09:26:41.961634
24.88,51.19,28.65,0.0,317.91,58.44,0,winter,2026-07-20T09:34:41.961634
23.13,41.0,39.94,0.37,945.89,66.77,1,winter,2026-07-20T09:42:41.961634
24.53,42.87,42.21,0.0,376.64,57.77,1,winter,2026-07-20T09:50:41.961634
24.89,48.02,31.98,4.99,733.82,53.22,0,winter,2026-07-20T09:58:41.961634
22.02,50.98,34.81,2.25,575.38,38.75,1,winter,2026-07-20T10:06:41.961634
21.89,39.58,28.05,4.32,530.74,47.23,0,winter,2026-07-20T10:14:41.961634
24.97,41.56,23.35,1.51,564.28,33.58,1,winter,2026-07-20T10:22:41.961634
19.13,50.1,46.71,4.84,435.36,57.63,0,winter,2026-07-20T10:30:41.961634
20.97,52.83,20.23,1.92,339.09,25.64,0,winter,2026-07-20T10:38:41.961634
20.67,44.46,43.37,3.8,539.27,50.48,0,winter,2026-07-20T10:46:41.961634
9.120000000000001,5.396423142130281,43.33,1.45,328.47,77.0590562950992,0,winter,2026-07-20T10:54:41.961634
20.5,41.82,39.06,3.72,747.12,69.66,0,winter,2026-07-20T11:02:41.961634
23.87,41.99,39.4,5.17,505.32,32.22,0,winter,2026-07-20T11:10:41.961634
21.39,38.85,31.37,0.0,671.64,64.34,0,winter,2026-07-20T11:18:41.961634
22.81,39.04,33.9,3.11,837.46,26.03,1,winter,2026-07-20T11:26:41.961634
22.22,47.6,38.86,0.0,990.66,51.75,1,winter,2026-07-20T11:34:41.961634
22.0,41.32,28.64,5.07,513.6,45.71,0,winter,2026-07-20T11:42:41.961634
20.63,43.96,39.68,0.0,533.04,25.63,0,winter,2026-07-20T11:50:41.961634
5.510000000000002,11.331773720413931,20.16,3.39,736.51,68.52026222887092,1,winter,2026-07-20T11:58:41.961634
24.08,48.11,18.86,4.22,996.76,79.0,1,winter,2026-07-20T12:06:41.961634
23.92,40.24,23.54,0.65,474.34,65.41,0,winter,2026-07-20T12:14:41.961634
23.53,48.25,40.94,2.32,639.14,84.04,0,winter,2026-07-20T12:22:41.961634
20.64,43.45,22.69,4.02,487.62,39.01,0,winter,2026-07-20T12:30:41.961634
24.68,40.85,44.67,5.79,689.86,70.96,0,winter,2026-07-20T12:38:41.961634
21.09,41.52,25.2,1.95,695.42,28.73,0,winter,2026-07-20T12:46:41.961634
24.35,39.34,22.08,5.2,974.17,75.52,0,winter,2026-07-20T12:54:41.961634
20.37,45.84,22.7,1.09,942.69,29.03,0,winter,2026-07-20T13:02:41.961634
4.43,16.83608576578592,38.37,3.47,585.49,76.89715049938778,0,winter,2026-07-20T13:10:41.961634
24.43,50.21,35.43,4.88,728.83,55.8,0,winter,2026-07-20T13:18:41.961634
24.01,42.84,27.44,0.0,758.95,58.55,1,winter,2026-07-20T13:26:41.961634
23.41,50.21,30.4,0.0,702.69,84.06,0,winter,2026-07-20T13:34:41.961634
20.49,40.26,26.26,5.41,509.73,59.46,1,winter,2026-07-20T13:42:41.961634
21.3,40.3,18.38,1.94,386.8,44.49,0,winter,2026-07-20T13:50:41.961634
24.95,39.39,30.4,4.56,923.32,76.53,0,winter,2026-07-20T13:58:41.961634
4.030000000000001,10.762616481556954,33.78,4.82,342.8,85.31584510005949,0,winter,2026-07-20T14:06:41.961634
21.92,44.55,44.97,2.96,922.37,71.33,1,winter,2026-07-20T14:14:41.961634
22.48,51.05,31.24,4.46,945.04,50.78,0,winter,2026-07-20T14:22:41.961634
22.9,43.57,26.25,4.93,868.85,59.88,1,winter,2026-07-20T14:30:41.961634
23.21,51.31,44.56,6.46,703.79,47.84,0,winter,2026-07-20T14:38:41.961634
20.76,37.17,38.66,2.23,782.25,62.35,0,winter,2026-07-20T14:46:41.961634
23.75,49.51,26.15,2.66,885.98,26.22,0,winter,2026-07-20T14:54:41.961634
19.41,38.46,42.18,1.84,966.13,70.36,0,winter,2026-07-20T15:02:41.961634
24.22,43.56,37.58,0.95,339.4,27.37,0,winter,2026-07-20T15:10:41.961634
23.26,49.85,27.29,1.92,597.32,73.01,0,winter,2026-07-20T15:18:41.961634
24.48,49.32,25.8,0.64,501.24,73.65,1,winter,2026-07-20T15:26:41.961634
36.620000000000005,8.667536334768982,28.98,2.11,421.23,103.00663790205508,0,winter,2026-07-20T15:34:41.961634
19.37,51.12,37.61,2.53,499.46,27.57,0,winter,2026-07-20T15:42:41.961634
21.51,50.56,28.93,3.21,942.04,41.62,0,winter,2026-07-20T15:50:41.961634
24.79,46.15,22.02,0.0,572.93,83.24,1,winter,2026-07-20T15:58:41.961634
21.79,37.9,42.7,3.2,368.44,59.54,0,winter,2026-07-20T16:06:41.961634
20.32,40.09,36.25,0.33,389.92,71.93,0,winter,2026-07-20T16:14:41.961634
22.71,47.03,35.4,1.64,758.82,25.84,1,winter,2026-07-20T16:22:41.961634
19.96,47.72,37.85,2.3,997.22,64.61,0,winter,2026-07-20T16:30:41.961634
21.57,48.99,41.29,4.37,707.36,82.96,1,winter,2026-07-20T16:38:41.961634
21.05,49.89,24.28,4.23,377.75,40.1,0,winter,2026-07-20T16:46:41.961634
20.17,43.61,23.65,0.36,745.36,35.35,0,winter,2026-07-20T16:54:41.961634
24.28,51.18,26.99,2.43,838.68,83.34,0,winter,2026-07-20T17:02:41.961634
22.48,52.19,37.13,4.64,931.32,48.72,0,winter,2026-07-20T17:10:41.961634
19.84,38.69,22.65,3.45,437.03,69.91,0,winter,2026-07-20T17:18:41.961634
23.43,51.85,26.66,2.69,981.71,59.58,0,winter,2026-07-20T17:26:41.961634
24.46,45.78,45.83,1.91,929.73,48.36,0,winter,2026-07-20T17:34:41.961634
23.12,42.85,29.14,0.34,643.38,58.78,0,winter,2026-07-20T17:42:41.961634
24.3,51.73,31.92,4.12,498.57,64.45,0,winter,2026-07-20T17:50:41.961634
19.46,38.17,31.0,5.23,540.87,74.54,0,winter,2026-07-20T17:58:41.961634
22.34,49.93,35.85,2.16,815.56,69.96,0,winter,2026-07-20T18:06:41.961634
20.48,45.09,34.02,0.0,482.91,42.82,0,winter,2026-07-20T18:14:41.961634
23.01,46.12,21.61,0.22,330.64,26.85,0,winter,2026-07-20T18:22:41.961634
22.96,37.74,32.84,1.38,727.38,50.55,0,winter,2026-07-20T18:30:41.961634
23.01,46.36,35.83,1.79,331.49,65.69,0,winter,2026-07-20T18:38:41.961634
23.2,52.43,40.96,0.26,971.71,44.89,1,winter,2026-07-20T18:46:41.961634
21.21,52.55,39.98,1.45,895.05,72.24,1,winter,2026-07-20T18:54:41.961634
14.57,76.33,36.28,3.68,40.54,76.16,0,winter,2026-07-20T19:02:41.961634
9.59,65.99,28.95,4.42,46.34,32.95,0,winter,2026-07-20T19:10:41.961634
12.05,77.89,33.21,2.04,12.39,28.18,1,winter,2026-07-20T19:18:41.961634
11.79,73.86,39.45,0.0,19.69,77.02,0,winter,2026-07-20T19:26:41.961634
9.1,71.38,36.53,1.04,43.4,31.7,0,winter,2026-07-20T19:34:41.961634
11.65,70.06,32.31,1.79,46.31,57.14,1,winter,2026-07-20T19:42:41.961634
14.03,69.02,36.93,4.52,37.88,46.09,0,winter,2026-07-20T19:50:41.961634
13.38,72.74,23.82,4.06,36.85,53.47,0,winter,2026-07-20T19:58:41.961634
9.39,72.27,43.09,1.26,46.05,83.23,0,winter,2026-07-20T20:06:41.961634
10.42,67.16,22.24,4.44,34.26,41.66,0,winter,2026-07-20T20:14:41.961634
14.9,76.63,30.27,3.75,31.7,45.29,0,winter,2026-07-20T20:22:41.961634
11.13,77.45,16.48,1.73,46.54,79.11,0,winter,2026-07-20T20:30:41.961634
10.25,76.76,26.28,2.68,33.5,66.57,0,winter,2026-07-20T20:38:41.961634
13.39,66.56,28.68,2.98,11.58,81.63,0,winter,2026-07-20T20:46:41.961634
10.13,77.41,26.38,3.37,1.18,75.64,0,winter,2026-07-20T20:54:41.961634
9.25,70.01,39.25,4.73,36.32,51.31,1,winter,2026-07-20T21:02:41.961634
14.41,75.18,37.67,0.16,35.46,70.04,1,winter,2026-07-20T21:10:41.961634
11.03,73.75,44.33,2.8,24.51,27.89,0,winter,2026-07-20T21:18:41.961634
9.02,70.74,45.23,1.6,17.83,64.61,0,winter,2026-07-20T21:26:41.961634
14.68,75.2,23.95,0.99,43.69,34.7,0,winter,2026-07-20T21:34:41.961634
-5.390000000000001,35.65092804000524,47.65,5.53,11.96,110.18859744893282,1,winter,2026-07-20T21:42:41.961634
13.29,66.87,33.88,2.86,49.07,39.3,0,winter,2026-07-20T21:50:41.961634
12.06,63.61,39.44,2.69,4.87,77.98,0,winter,2026-07-20T21:58:41.961634
14.73,62.97,37.69,0.0,12.44,55.75,0,winter,2026-07-20T22:06:41.961634
9.16,76.44,34.41,0.0,21.91,64.06,0,winter,2026-07-20T22:14:41.961634
9.26,73.92,33.43,4.69,14.26,73.19,0,winter,2026-07-20T22:22:41.961634
10.23,76.0,35.95,2.07,44.31,64.22,0,winter,2026-07-20T22:30:41.961634
13.35,69.63,20.89,0.0,45.04,60.32,0,winter,2026-07-20T22:38:41.961634
9.36,65.68,26.86,3.62,46.49,42.81,0,winter,2026-07-20T22:46:41.961634
12.49,65.98,37.66,4.84,11.84,28.98,0,winter,2026-07-20T22:54:41.961634
11.08,64.25,30.39,5.17,13.75,72.25,1,winter,2026-07-20T23:02:41.961634
12.33,71.85,33.16,1.73,34.83,63.07,0,winter,2026-07-20T23:10:41.961634
11.21,72.84,19.34,2.54,6.36,47.4,1,winter,2026-07-20T23:18:41.961634
9.99,69.21,29.42,3.79,36.38,36.0,0,winter,2026-07-20T23:26:41.961634
11.75,70.78,37.81,3.67,39.21,68.45,0,winter,2026-07-20T23:34:41.961634
13.88,75.73,30.65,0.0,11.58,29.24,0,winter,2026-07-20T23:42:41.961634
10.36,69.67,29.7,3.29,39.37,55.58,1,winter,2026-07-20T23:50:41.961634
10.85,66.42,38.77,4.41,37.47,49.05,0,winter,2026-07-20T23:58:41.961634
13.46,73.61,24.23,0.34,38.47,25.77,0,winter,2026-07-21T00:06:41.961634
11.86,73.3,42.77,4.57,38.88,33.59,0,winter,2026-07-21T00:14:41.961634
14.59,71.13,22.74,4.7,4.98,31.98,1,winter,2026-07-21T00:22:41.961634
13.81,76.94,45.35,3.08,26.22,56.49,1,winter,2026-07-21T00:30:41.961634
13.66,72.15,36.12,0.0,21.08,80.23,0,winter,2026-07-21T00:38:41.961634
10.62,70.92,33.88,2.88,38.65,74.23,0,winter,2026-07-21T00:46:41.961634
14.51,73.88,36.39,4.72,12.51,33.76,0,winter,2026-07-21T00:54:41.961634
9.91,72.6,37.4,2.52,34.85,48.66,0,winter,2026-07-21T01:02:41.961634
12.05,74.83,44.56,0.75,25.45,42.72,0,winter,2026-07-21T01:10:41.961634
13.16,65.1,38.17,0.0,18.25,50.49,0,winter,2026-07-21T01:18:41.961634
14.28,67.93,28.76,1.54,43.06,49.7,1,winter,2026-07-21T01:26:41.961634
10.8,71.14,32.76,0.0,20.11,41.94,1,winter,2026-07-21T01:34:41.961634
11.16,68.44,44.37,0.0,34.42,74.29,0,winter,2026-07-21T01:42:41.961634
9.83,75.81,40.11,0.0,13.94,35.97,0,winter,2026-07-21T01:50:41.961634
9.81,66.57,26.39,1.42,25.86,64.68,0,winter,2026-07-21T01:58:41.961634
13.25,62.36,45.8,4.42,20.51,47.52,0,winter,2026-07-21T02:06:41.961634
9.98,69.84,41.7,2.39,20.12,38.97,0,winter,2026-07-21T02:14:41.961634
9.85,75.11,20.55,4.9,20.46,38.18,0,winter,2026-07-21T02:22:41.961634
-4.460000000000001,25.772990757754528,28.52,0.07,19.14,108.79367179041748,0,winter,2026-07-21T02:30:41.961634
10.12,68.61,44.86,1.89,16.12,67.7,1,winter,2026-07-21T02:38:41.961634
11.65,66.35,43.8,5.68,4.59,30.78,0,winter,2026-07-21T02:46:41.961634
11.32,72.32,35.93,2.75,31.18,34.59,1,winter,2026-07-21T02:54:41.961634
9.88,77.63,21.16,1.87,13.16,45.22,0,winter,2026-07-21T03:02:41.961634
10.16,74.34,25.29,2.73,6.52,31.94,0,winter,2026-07-21T03:10:41.961634
13.66,66.47,41.2,2.88,42.2,50.16,1,winter,2026-07-21T03:18:41.961634
14.07,72.27,23.37,4.78,25.84,64.4,0,winter,2026-07-21T03:26:41.961634
12.84,70.41,40.97,3.26,23.56,71.28,0,winter,2026-07-21T03:34:41.961634
14.85,64.25,17.4,2.17,43.13,83.46,0,winter,2026-07-21T03:42:41.961634
9.93,76.5,42.59,3.78,41.92,67.39,0,winter,2026-07-21T03:50:41.961634
13.16,67.98,30.02,0.86,30.92,70.17,0,winter,2026-07-21T03:58:41.961634
9.26,67.75,29.85,0.9,45.71,36.81,0,winter,2026-07-21T04:06:41.961634
13.27,73.87,36.73,5.62,7.68,30.22,0,winter,2026-07-21T04:14:41.961634
9.22,62.38,18.96,4.89,24.13,26.03,1,winter,2026-07-21T04:22:41.961634
12.91,63.47,48.02,0.0,43.29,34.26,0,winter,2026-07-21T04:30:41.961634
12.71,75.42,26.26,1.34,25.76,26.85,0,winter,2026-07-21T04:38:41.961634
14.1,64.9,22.52,5.34,6.25,80.81,0,winter,2026-07-21T04:46:41.961634
12.59,74.78,27.67,0.32,30.33,73.42,0,winter,2026-07-21T04:54:41.961634
11.81,77.31,23.12,4.49,2.5,59.72,1,winter,2026-07-21T05:02:41.961634
11.08,67.94,33.45,0.54,11.34,84.94,1,winter,2026-07-21T05:10:41.961634
14.12,64.02,39.25,1.66,21.69,75.57,0,winter,2026-07-21T05:18:41.961634
13.62,75.27,22.03,6.36,28.82,46.64,1,winter,2026-07-21T05:26:41.961634
9.3,67.85,45.97,0.11,38.3,57.71,0,winter,2026-07-21T05:34:41.961634
10.98,73.41,40.95,2.86,24.59,29.18,0,winter,2026-07-21T05:42:41.961634
10.76,73.78,26.78,0.95,39.24,33.68,0,winter,2026-07-21T05:50:41.961634
14.44,71.44,19.42,3.44,10.18,28.9,0,winter,2026-07-21T05:58:41.961634
4.399999999999999,6.525332964915549,37.25,0.75,966.51,77.06381953629906,0,winter,2026-07-21T06:06:41.961634
19.41,46.25,46.89,1.02,494.57,62.09,0,winter,2026-07-21T06:14:41.961634
22.18,39.53,31.14,2.15,693.17,69.74,0,winter,2026-07-21T06:22:41.961634
20.19,52.66,46.5,0.23,670.62,76.1,0,winter,2026-07-21T06:30:41.961634
24.97,42.62,46.77,2.14,389.21,83.3,0,winter,2026-07-21T06:38:41.961634
21.79,38.53,25.99,0.0,916.87,75.37,0,winter,2026-07-21T06:46:41.961634
24.95,43.98,30.49,0.0,991.89,61.33,1,winter,2026-07-21T06:54:41.961634
24.45,40.81,36.78,3.17,766.09,40.21,0,winter,2026-07-21T07:02:41.961634
24.97,37.07,18.8,0.0,825.42,62.42,1,winter,2026-07-21T07:10:41.961634
19.19,37.26,39.61,4.19,558.26,49.33,1,winter,2026-07-21T07:18:41.961634
